trip_id,segment_id,ts,seq,lat,lng,speed_mps,accel_mps2,jerk_mps3,odometer_m
1757737581_000062__2114356294,1757737581_000062,1757751820,13,40.8251166,-73.9008818,14.917,-0.516,-0.984,154.36
1757737581_000062__2114356294,1757737581_000062,1757751821,14,40.8252189,-73.9008394,12.393,-2.524,-2.008,166.28
1757737581_000062__2114356294,1757737581_000062,1757751822,15,40.8253212,-73.900797,15.358,2.965,5.488,178.2
1757737581_000062__2114356294,1757737581_000062,1757751823,16,40.8254235,-73.9007546,14.144,-1.214,-4.178,190.12
1757737581_000062__2114356294,1757737581_000062,1757751824,17,40.8255258,-73.9007122,12.53,-1.615,-0.401,202.04
1757737581_000062__2114356294,1757737581_000062,1757751825,18,40.8256281,-73.9006698,12.857,0.327,1.942,213.96
1757737581_000062__2114356294,1757737581_000062,1757751826,19,40.8257304,-73.9006273,13.771,0.914,0.586,225.89
1757737581_000062__2114356294,1757737581_000062,1757751827,20,40.8258327,-73.9005849,14.208,0.437,-0.477,237.81
1757737581_000062__2114356294,1757737581_000062,1757751828,21,40.825935,-73.9005425,13.709,-0.498,-0.935,249.73
1757737581_000062__2114356294,1757737581_000062,1757751829,22,40.82601,-73.9004746,15.357,1.648,2.146,259.84
1757737581_000062__2114356294,1757737581_000062,1757751830,23,40.8259879,-73.9003369,11.794,-3.563,-5.211,271.69
1757737581_000062__2114356294,1757737581_000062,1757751831,24,40.8259565,-73.9002015,15.634,3.84,7.403,283.61
1757737581_000062__2114356294,1757737581_000062,1757751832,25,40.825925,-73.900066,16.252,0.619,-3.221,295.53
1757737581_000062__2114356294,1757737581_000062,1757751833,26,40.8258936,-73.8999305,0.0,-16.252,-16.871,307.45
1757737581_000062__2114356294,1757737581_000062,1757751834,27,40.8258622,-73.8997951,0.0,0.0,16.252,319.37
1757737581_000062__2114356294,1757737581_000062,1757751835,28,40.8258307,-73.8996596,0.0,0.0,0.0,331.29
1757737581_000062__2114356294,1757737581_000062,1757751836,29,40.8257993,-73.8995242,0.0,0.0,0.0,343.22
1757737581_000062__2114356294,1757737581_000062,1757751837,30,40.8257679,-73.8993887,0.0,0.0,0.0,355.14
1757737581_000062__2114356294,1757737581_000062,1757751838,31,40.8257362,-73.8992534,0.0,0.0,0.0,367.06
1757737581_000062__2114356294,1757737581_000062,1757751839,32,40.8257,-73.89912,0.0,0.0,0.0,378.98
1757737581_000040__121223708,1757737581_000040,1757751891,0,40.741401,-73.841555,5.196,0.0,0.0,0.0
1757737581_000040__121223708,1757737581_000040,1757751892,1,40.7413512,-73.8416783,7.703,2.507,2.507,11.77
1757737581_000040__121223708,1757737581_000040,1757751893,2,40.741299,-73.8417998,5.819,-1.884,-4.391,23.54
1757737581_000040__121223708,1757737581_000040,1757751894,3,40.7412469,-73.8419214,7.608,1.788,3.672,35.31
1757737581_000040__121223708,1757737581_000040,1757751895,4,40.7411947,-73.842043,7.32,-0.288,-2.076,47.08
1757737581_000040__121223708,1757737581_000040,1757751896,5,40.7411359,-73.8421591,5.63,-1.69,-1.402,58.85
1757737581_000040__121223708,1757737581_000040,1757751897,6,40.7410778,-73.8422758,7.158,1.528,3.218,70.61
1757737581_000040__121223708,1757737581_000040,1757751898,7,40.7410204,-73.8423932,6.961,-0.197,-1.725,82.38
1757737581_000040__121223708,1757737581_000040,1757751899,8,40.740963,-73.8425106,5.435,-1.526,-1.328,94.15
1757737581_000040__121223708,1757737581_000040,1757751900,9,40.7409056,-73.8426279,6.041,0.606,2.131,105.92
1757737581_000040__121223708,1757737581_000040,1757751901,10,40.7408479,-73.842745,6.341,0.3,-0.305,117.69
1757737581_000040__121223708,1757737581_000040,1757751902,11,40.740789,-73.8428612,6.821,0.481,0.181,129.46
1757737581_000040__121223708,1757737581_000040,1757751903,12,40.74073,-73.8429771,7.93,1.109,0.628,141.23
1757737581_000040__121223708,1757737581_000040,1757751904,13,40.7406698,-73.843092,5.487,-2.443,-3.552,153.0
1757737581_000040__121223708,1757737581_000040,1757751905,14,40.7406096,-73.8432069,6.866,1.38,3.823,164.77
1757737581_000040__121223708,1757737581_000040,1757751906,15,40.7405408,-73.8433127,7.11,0.244,-1.136,176.51
1757737581_000040__121223708,1757737581_000040,1757751907,16,40.7404586,-73.8434003,6.923,-0.187,-0.43,188.27
1757737581_000040__121223708,1757737581_000040,1757751908,17,40.7403719,-73.8434802,6.381,-0.542,-0.355,200.02
1757737581_000040__121223708,1757737581_000040,1757751909,18,40.7402755,-73.843537,5.424,-0.957,-0.416,211.76
1757737581_000040__121223708,1757737581_000040,1757751910,19,40.7401731,-73.8435706,5.676,0.252,1.21,223.5
1757737581_000040__121223708,1757737581_000040,1757751911,20,40.7400676,-73.8435812,6.471,0.794,0.542,235.26
1757737581_000040__121223708,1757737581_000040,1757751912,21,40.7399634,-73.8435588,7.156,0.686,-0.108,247.0
1757737581_000040__121223708,1757737581_000040,1757751913,22,40.7398593,-73.8435331,6.451,-0.705,-1.391,258.77
1757737581_000040__121223708,1757737581_000040,1757751914,23,40.7397717,-73.8434548,6.677,0.226,0.931,270.54
1757737581_000040__121223708,1757737581_000040,1757751915,24,40.7396913,-73.8433653,6.343,-0.334,-0.561,282.23
1757737581_000040__121223708,1757737581_000040,1757751916,25,40.7396334,-73.8432504,7.543,1.2,1.535,293.86
1757737581_000040__121223708,1757737581_000040,1757751917,26,40.739602,-73.843117,6.213,-1.33,-2.531,305.63
1757737581_000121__2087869318,1757737581_000121,1757751939,0,40.650418,-74.013068,6.703,0.0,0.0,0.0
1757737581_000121__2087869318,1757737581_000121,1757751940,1,40.6503507,-74.0129566,5.671,-1.032,-1.032,12.02
1757737581_000121__2087869318,1757737581_000121,1757751941,2,40.6502834,-74.0128452,6.947,1.276,2.309,24.03
1757737581_000121__2087869318,1757737581_000121,1757751942,3,40.6502161,-74.0127337,7.405,0.458,-0.818,36.05
1757737581_000121__2087869318,1757737581_000121,1757751943,4,40.6501488,-74.0126223,6.514,-0.892,-1.35,48.06
1757737581_000121__2087869318,1757737581_000121,1757751944,5,40.6500815,-74.0125109,6.331,-0.182,0.709,60.08
1757737581_000121__2087869318,1757737581_000121,1757751945,6,40.6500091,-74.0124411,6.155,-0.176,0.006,70.05
1757737581_000121__2087869318,1757737581_000121,1757751946,7,40.6499197,-74.012521,7.431,1.276,1.452,82.06
1757737581_000121__2087869318,1757737581_000121,1757751947,8,40.6498348,-74.0126091,7.35,-0.08,-1.356,94.07
1757737581_000121__2087869318,1757737581_000121,1757751948,9,40.6497499,-74.0126973,7.196,-0.154,-0.074,106.09
1757737581_000121__2087869318,1757737581_000121,1757751949,10,40.6496651,-74.0127854,6.042,-1.154,-0.999,118.1
1757737581_000121__2087869318,1757737581_000121,1757751950,11,40.6495802,-74.0128735,6.28,0.237,1.391,130.12
1757737581_000121__2087869318,1757737581_000121,1757751951,12,40.6494921,-74.0129558,5.909,-0.37,-0.608,142.12
1757737581_000121__2087869318,1757737581_000121,1757751952,13,40.6494054,-74.0130405,5.017,-0.893,-0.522,154.12
1757737581_000121__2087869318,1757737581_000121,1757751953,14,40.6493212,-74.0131297,7.726,2.71,3.602,166.14
1757737581_000121__2087869318,1757737581_000121,1757751954,15,40.6492369,-74.013219,6.526,-1.2,-3.91,178.15
1757737581_000121__2087869318,1757737581_000121,1757751955,16,40.6491527,-74.0133082,6.421,-0.105,1.095,190.17
1757737581_000121__2087869318,1757737581_000121,1757751956,17,40.6490685,-74.0133974,5.816,-0.605,-0.5,202.18
1757737581_000121__2087869318,1757737581_000121,1757751957,18,40.6489843,-74.0134866,5.311,-0.505,0.1,214.2
1757737581_000121__2087869318,1757737581_000121,1757751958,19,40.6489001,-74.0135759,7.294,1.982,2.487,226.21
1757737581_000121__2087869318,1757737581_000121,1757751959,20,40.6488157,-74.0136649,7.191,-0.103,-2.085,238.23
1757737581_000121__2087869318,1757737581_000121,1757751960,21,40.6487314,-74.0137539,7.856,0.666,0.769,250.24
1757737581_000121__2087869318,1757737581_000121,1757751961,22,40.6486472,-74.0138432,7.451,-0.405,-1.071,262.26
1757737581_000121__2087869318,1757737581_000121,1757751962,23,40.6485633,-74.0139329,6.401,-1.05,-0.644,274.27
1757737581_000121__2087869318,1757737581_000121,1757751963,24,40.6484794,-74.0140226,6.591,0.19,1.239,286.29
1757737581_000121__2087869318,1757737581_000121,1757751964,25,40.6483955,-74.0141124,6.783,0.192,0.002,298.3
1757737581_000121__2087869318,1757737581_000121,1757751965,26,40.6483807,-74.0142122,6.785,0.002,-0.19,306.88
1757737581_000121__2087869318,1757737581_000121,1757751966,27,40.6484477,-74.0143239,5.72,-1.065,-1.067,318.9
1757737581_000121__2087869318,1757737581_000121,1757751967,28,40.6485147,-74.0144356,6.545,0.824,1.889,330.91
1757737581_000121__2087869318,1757737581_000121,1757751968,29,40.6485817,-74.0145474,6.87,0.326,-0.499,342.93
1757737581_000121__2087869318,1757737581_000121,1757751969,30,40.6486487,-74.0146591,6.769,-0.101,-0.427,354.94
1757737581_000121__2087869318,1757737581_000121,1757751970,31,40.6487157,-74.0147708,7.415,0.646,0.748,366.96
1757737581_000121__2087869318,1757737581_000121,1757751971,32,40.6487827,-74.0148825,5.646,-1.769,-2.416,378.97
1757737581_000121__2087869318,1757737581_000121,1757751972,33,40.64885,-74.014992,6.986,1.34,3.109,390.86
1757737581_000121__2087869318,1757737581_000121,1757751973,34,40.6489359,-74.0149057,6.407,-0.579,-1.919,402.87
1757737581_000121__2087869318,1757737581_000121,1757751974,35,40.6490218,-74.0148193,7.256,0.849,1.427,414.89
1757737581_000121__2087869318,1757737581_000121,1757751975,36,40.649115,-74.014825,6.658,-0.598,-1.446,425.26
1757737581_000040__962716095,1757737581_000040,1757752002,0,40.741401,-73.841555,8.407,0.0,0.0,0.0
1757737581_000040__962716095,1757737581_000040,1757752003,1,40.7413512,-73.8416783,11.673,3.266,3.266,11.77
1757737581_000040__962716095,1757737581_000040,1757752004,2,40.741299,-73.8417998,10.192,-1.481,-4.747,23.54
1757737581_000040__962716095,1757737581_000040,1757752005,3,40.7412469,-73.8419214,10.163,-0.029,1.453,35.31
1757737581_000040__962716095,1757737581_000040,1757752006,4,40.7411947,-73.842043,9.348,-0.815,-0.786,47.08
1757737581_000040__962716095,1757737581_000040,1757752007,5,40.7411359,-73.8421591,10.178,0.831,1.646,58.85
1757737581_000040__962716095,1757737581_000040,1757752008,6,40.7410778,-73.8422758,10.375,0.196,-0.634,70.61
1757737581_000040__962716095,1757737581_000040,1757752009,7,40.7410204,-73.8423932,9.699,-0.675,-0.872,82.38
1757737581_000040__962716095,1757737581_000040,1757752010,8,40.740963,-73.8425106,8.269,-1.43,-0.755,94.15
1757737581_000040__962716095,1757737581_000040,1757752011,9,40.7409056,-73.8426279,9.979,1.71,3.141,105.92
1757737581_000040__962716095,1757737581_000040,1757752012,10,40.7408479,-73.842745,9.343,-0.636,-2.346,117.69
1757737581_000040__962716095,1757737581_000040,1757752013,11,40.740789,-73.8428612,10.697,1.354,1.99,129.46
1757737581_000040__962716095,1757737581_000040,1757752014,12,40.74073,-73.8429771,9.42,-1.277,-2.631,141.23
1757737581_000040__962716095,1757737581_000040,1757752015,13,40.7406698,-73.843092,9.806,0.386,1.664,153.0
1757737581_000040__962716095,1757737581_000040,1757752016,14,40.7406096,-73.8432069,9.935,0.129,-0.257,164.77
1757737581_000040__962716095,1757737581_000040,1757752017,15,40.7405408,-73.8433127,9.596,-0.34,-0.469,176.51
1757737581_000040__962716095,1757737581_000040,1757752018,16,40.7404586,-73.8434003,10.375,0.779,1.119,188.27
1757737581_000040__962716095,1757737581_000040,1757752019,17,40.7403719,-73.8434802,11.75,1.376,0.596,200.02
1757737581_000040__962716095,1757737581_000040,1757752020,18,40.7402755,-73.843537,9.472,-2.278,-3.654,211.76
1757737581_000040__962716095,1757737581_000040,1757752021,19,40.7401731,-73.8435706,10.765,1.293,3.571,223.5
1757737581_000040__962716095,1757737581_000040,1757752022,20,40.7400676,-73.8435812,10.347,-0.419,-1.712,235.26
1757737581_000040__962716095,1757737581_000040,1757752023,21,40.7399634,-73.8435588,8.483,-1.864,-1.445,247.0
1757737581_000040__962716095,1757737581_000040,1757752024,22,40.7398593,-73.8435331,9.669,1.187,3.05,258.77
1757737581_000040__962716095,1757737581_000040,1757752025,23,40.7397717,-73.8434548,9.067,-0.602,-1.789,270.54
1757737581_000040__962716095,1757737581_000040,1757752026,24,40.7396913,-73.8433653,10.543,1.476,2.079,282.23
1757737581_000040__962716095,1757737581_000040,1757752027,25,40.7396334,-73.8432504,11.153,0.61,-0.866,293.86
1757737581_000040__962716095,1757737581_000040,1757752028,26,40.739602,-73.843117,10.308,-0.845,-1.455,305.63
1757737581_000067__541622121,1757737581_000067,1757752087,0,40.718379,-73.930225,14.311,0.0,0.0,0.0
1757737581_000067__541622121,1757737581_000067,1757752088,1,40.7183444,-73.9303574,12.011,-2.3,-2.3,11.8
1757737581_000067__541622121,1757737581_000067,1757752089,2,40.7183096,-73.9304897,13.59,1.579,3.879,23.6
1757737581_000067__541622121,1757737581_000067,1757752090,3,40.7182749,-73.930622,11.115,-2.476,-4.055,35.41
1757737581_000067__541622121,1757737581_000067,1757752091,4,40.7182401,-73.9307544,12.026,0.911,3.387,47.21
1757737581_000067__541622121,1757737581_000067,1757752092,5,40.7182054,-73.9308867,12.495,0.469,-0.443,59.01
1757737581_000067__541622121,1757737581_000067,1757752093,6,40.7181706,-73.931019,11.647,-0.848,-1.316,70.81
1757737581_000067__541622121,1757737581_000067,1757752094,7,40.7181362,-73.9311515,14.808,3.161,4.009,82.62
1757737581_000067__541622121,1757737581_000067,1757752095,8,40.7181022,-73.9312841,13.993,-0.815,-3.976,94.42
1757737581_000067__541622121,1757737581_000067,1757752096,9,40.7180682,-73.9314168,13.285,-0.708,0.107,106.22
1757737581_000067__541622121,1757737581_000067,1757752097,10,40.7180342,-73.9315495,9.711,-3.574,-2.867,118.02
1757737581_000067__541622121,1757737581_000067,1757752098,11,40.7179998,-73.9316819,13.929,4.219,7.793,129.83
1757737581_000067__541622121,1757737581_000067,1757752099,12,40.7179652,-73.9318143,9.714,-4.216,-8.434,141.63
1757737581_000067__541622121,1757737581_000067,1757752100,13,40.7179309,-73.9319468,14.668,4.954,9.17,153.43
1757737581_000067__541622121,1757737581_000067,1757752101,14,40.7178965,-73.9320793,12.792,-1.876,-6.83,165.23
1757737581_000067__541622121,1757737581_000067,1757752102,15,40.7178621,-73.9322118,12.831,0.04,1.916,177.04
1757737581_000067__541622121,1757737581_000067,1757752103,16,40.7178278,-73.9323443,14.781,1.949,1.909,188.84
1757737581_000067__541622121,1757737581_000067,1757752104,17,40.7177934,-73.9324768,16.446,1.666,-0.284,200.64
1757737581_000067__541622121,1757737581_000067,1757752105,18,40.7177404,-73.9325561,9.621,-6.825,-8.49,209.55
1757737581_000067__541622121,1757737581_000067,1757752106,19,40.7176417,-73.9325046,10.984,1.363,8.188,221.35
1757737581_000067__541622121,1757737581_000067,1757752107,20,40.7175536,-73.9325249,13.542,2.558,1.195,231.3
1757737581_000067__541622121,1757737581_000067,1757752108,21,40.7174689,-73.9325249,12.793,-0.749,-3.307,240.72
1757737581_000067__541622121,1757737581_000067,1757752109,22,40.7174009,-73.9324834,13.756,0.963,1.712,249.05
1757737581_000067__541622121,1757737581_000067,1757752110,23,40.7173835,-73.9323592,13.469,-0.288,-1.251,259.7
1757737581_000067__541622121,1757737581_000067,1757752111,24,40.7172805,-73.9323252,12.426,-1.042,-0.754,271.5
1757737581_000067__541622121,1757737581_000067,1757752112,25,40.7171776,-73.9322912,11.933,-0.494,0.549,283.3
1757737581_000067__541622121,1757737581_000067,1757752113,26,40.7170872,-73.9322239,12.422,0.489,0.983,294.84
1757737581_000067__541622121,1757737581_000067,1757752114,27,40.7169846,-73.9321879,11.777,-0.645,-1.134,306.65
1757737581_000067__541622121,1757737581_000067,1757752115,28,40.716882,-73.932152,12.879,1.102,1.747,318.45
1757737581_000101__25600719,1757737581_000101,1757752160,0,40.793434,-74.001621,11.809,0.0,0.0,0.0
1757737581_000101__25600719,1757737581_000101,1757752161,1,40.7934894,-74.0017413,18.827,7.018,7.018,11.86
1757737581_000101__25600719,1757737581_000101,1757752162,2,40.7935448,-74.0018617,20.34,1.513,-5.505,23.71
1757737581_000101__25600719,1757737581_000101,1757752163,3,40.7936001,-74.001982,15.526,-4.815,-6.328,35.57
1757737581_000101__25600719,1757737581_000101,1757752164,4,40.7936555,-74.0021024,16.591,1.066,5.88,47.42
1757737581_000101__25600719,1757737581_000101,1757752165,5,40.7937109,-74.0022227,17.248,0.657,-0.408,59.28
1757737581_000101__25600719,1757737581_000101,1757752166,6,40.7937663,-74.002343,13.781,-3.468,-4.125,71.13
1757737581_000101__25600719,1757737581_000101,1757752167,7,40.7938539,-74.0023053,13.72,-0.061,3.406,81.38
1757737581_000101__25600719,1757737581_000101,1757752168,8,40.7939475,-74.0022379,16.946,3.226,3.288,93.24
1757737581_000101__25600719,1757737581_000101,1757752169,9,40.7940412,-74.0021706,12.724,-4.223,-7.449,105.09
1757737581_000101__25600719,1757737581_000101,1757752170,10,40.7941348,-74.0021033,16.573,3.85,8.072,116.95
1757737581_000101__25600719,1757737581_000101,1757752171,11,40.7942285,-74.002036,15.991,-0.583,-4.432,128.8
1757737581_000101__25600719,1757737581_000101,1757752172,12,40.7943221,-74.0019686,17.943,1.952,2.535,140.66
1757737581_000101__25600719,1757737581_000101,1757752173,13,40.794416,-74.0019019,11.194,-6.748,-8.701,152.51
1757737581_000101__25600719,1757737581_000101,1757752174,14,40.7945104,-74.0018363,14.192,2.997,9.746,164.37
1757737581_000101__25600719,1757737581_000101,1757752175,15,40.7946047,-74.0017707,14.362,0.17,-2.827,176.22
1757737581_000101__25600719,1757737581_000101,1757752176,16,40.794699,-74.0017051,16.287,1.926,1.755,188.08
1757737581_000101__25600719,1757737581_000101,1757752177,17,40.7947933,-74.0016392,17.026,0.739,-1.187,199.93
1757737581_000101__25600719,1757737581_000101,1757752178,18,40.7948875,-74.0015733,12.651,-4.375,-5.114,211.79
1757737581_000101__25600719,1757737581_000101,1757752179,19,40.7949817,-74.0015074,15.488,2.837,7.212,223.64
1757737581_000101__25600719,1757737581_000101,1757752180,20,40.7950759,-74.0014415,11.877,-3.611,-6.448,235.5
1757737581_000101__25600719,1757737581_000101,1757752181,21,40.7951701,-74.0013756,16.846,4.969,8.58,247.35
1757737581_000101__25600719,1757737581_000101,1757752182,22,40.7952644,-74.0013098,20.258,3.411,-1.558,259.21
1757737581_000101__25600719,1757737581_000101,1757752183,23,40.7953587,-74.0012441,18.43,-1.828,-5.239,271.07
1757737581_000101__25600719,1757737581_000101,1757752184,24,40.7954529,-74.001178,19.797,1.367,3.195,282.92
